"WORD";"FREQUENCY";"NOOFFILES";"TF";"IDF";"TFIDF";"FLAG"
"knuckle";1.0;1.0;0.0;0.0;0.0;1.0
"karpoori";6.0;2.0;0.0;0.0;0.0;1.0
"khanbal";1.0;1.0;0.0;0.0;0.0;1.0
"misger";1.0;1.0;0.0;0.0;0.0;1.0
"aditynath";1.0;1.0;0.0;0.0;0.0;1.0
"trot";1.0;1.0;0.0;0.0;0.0;1.0
"co";1.0;1.0;0.0;0.0;0.0;1.0
"cic";5.0;2.0;0.0;0.0;0.0;1.0
"art";2.0;2.0;0.0;0.0;0.0;1.0
"nayeem";2.0;2.0;0.0;0.0;0.0;1.0
"withanage";5.0;1.0;0.0;0.0;0.0;1.0
"kedarnath";2.0;2.0;0.0;0.0;0.0;1.0
"desire";4.0;3.0;0.0;0.0;0.0;1.0
"string";3.0;3.0;0.0;0.0;0.0;1.0
"santhal";6.0;4.0;0.0;0.0;0.0;1.0
"sand";3.0;3.0;0.0;0.0;0.0;1.0
"ormanjhi";1.0;1.0;0.0;0.0;0.0;1.0
"bhutan";1.0;1.0;0.0;0.0;0.0;1.0
"ramlila";5.0;5.0;0.0;0.0;0.0;1.0
"nowaday";2.0;2.0;0.0;0.0;0.0;1.0
"judiciary";6.0;3.0;0.0;0.0;0.0;1.0
"whip";3.0;3.0;0.0;0.0;0.0;1.0
"sts";2.0;2.0;0.0;0.0;0.0;1.0
"promot";3.0;3.0;0.0;0.0;0.0;1.0
"all";7.0;7.0;0.0;0.0;0.0;1.0
"confederate";2.0;2.0;0.0;0.0;0.0;1.0
"check";5.0;4.0;0.0;0.0;0.0;1.0
"judge";4.0;4.0;0.0;0.0;0.0;1.0
"statue";3.0;3.0;0.0;0.0;0.0;1.0
"babri";6.0;5.0;0.0;0.0;0.0;1.0
"murder";16.0;8.0;0.0;0.0;0.0;1.0
"para";3.0;2.0;0.0;0.0;0.0;1.0
"manoj";5.0;3.0;0.0;0.0;0.0;1.0
"teacher";8.0;7.0;0.0;0.0;0.0;1.0
"anosh";3.0;3.0;0.0;0.0;0.0;1.0
"ysr";1.0;1.0;0.0;0.0;0.0;1.0
"bet";6.0;4.0;0.0;0.0;0.0;1.0
"contour";1.0;1.0;0.0;0.0;0.0;1.0
"christma";8.0;4.0;0.0;0.0;0.0;1.0
"except";2.0;2.0;0.0;0.0;0.0;1.0
"raghuvar";2.0;2.0;0.0;0.0;0.0;1.0
"ditch";1.0;1.0;0.0;0.0;0.0;1.0
"desk";3.0;3.0;0.0;0.0;0.0;1.0
"goel";4.0;3.0;0.0;0.0;0.0;1.0
"whosoever";2.0;2.0;0.0;0.0;0.0;1.0
"madison";6.0;2.0;0.0;0.0;0.0;1.0
"rock";4.0;2.0;0.0;0.0;0.0;1.0
"hardcore";5.0;3.0;0.0;0.0;0.0;1.0
"rehab";1.0;1.0;0.0;0.0;0.0;1.0
"bareilly";1.0;1.0;0.0;0.0;0.0;1.0
"chandani";1.0;1.0;0.0;0.0;0.0;1.0
"showpiece";1.0;1.0;0.0;0.0;0.0;1.0
"design";5.0;4.0;0.0;0.0;0.0;1.0
"factor";7.0;6.0;0.0;0.0;0.0;1.0
"race";8.0;7.0;0.0;0.0;0.0;1.0
"spring";1.0;1.0;0.0;0.0;0.0;1.0
"shewale";5.0;1.0;0.0;0.0;0.0;1.0
"alterate";1.0;1.0;0.0;0.0;0.0;1.0
"spouse";2.0;1.0;0.0;0.0;0.0;1.0
"foreigner";1.0;1.0;0.0;0.0;0.0;1.0
"venom";1.0;1.0;0.0;0.0;0.0;1.0
"jitter";1.0;1.0;0.0;0.0;0.0;1.0
"pakhwara";1.0;1.0;0.0;0.0;0.0;1.0
"spate";1.0;1.0;0.0;0.0;0.0;1.0
"lalan";2.0;1.0;0.0;0.0;0.0;1.0
"relevance";4.0;2.0;0.0;0.0;0.0;1.0
"disparity";2.0;2.0;0.0;0.0;0.0;1.0
"juncture";2.0;2.0;0.0;0.0;0.0;1.0
"bansi";1.0;1.0;0.0;0.0;0.0;1.0
"bhushan";35.0;9.0;0.0;0.0;0.0;1.0
"vigilance";4.0;2.0;0.0;0.0;0.0;1.0
"notific";6.0;4.0;0.0;0.0;0.0;1.0
"lawyer";7.0;6.0;0.0;0.0;0.0;1.0
"ranjit";3.0;3.0;0.0;0.0;0.0;1.0
"whistle";1.0;1.0;0.0;0.0;0.0;1.0
"samparkbhasa";1.0;1.0;0.0;0.0;0.0;1.0
"darhal";1.0;1.0;0.0;0.0;0.0;1.0
"baldev";1.0;1.0;0.0;0.0;0.0;1.0
"slot";1.0;1.0;0.0;0.0;0.0;1.0
"rumour";5.0;4.0;0.0;0.0;0.0;1.0
"crorepati";1.0;1.0;0.0;0.0;0.0;1.0
"damodar";1.0;1.0;0.0;0.0;0.0;1.0
"den";1.0;1.0;0.0;0.0;0.0;1.0
"loui";1.0;1.0;0.0;0.0;0.0;1.0
"johar";1.0;1.0;0.0;0.0;0.0;1.0
"proclamate";1.0;1.0;0.0;0.0;0.0;1.0
"acknowledge";1.0;1.0;0.0;0.0;0.0;1.0
"ten";4.0;4.0;0.0;0.0;0.0;1.0
"mgnrega";6.0;5.0;0.0;0.0;0.0;1.0
"acquisit";27.0;13.0;0.0;0.0;0.0;1.0
"echoe";1.0;1.0;0.0;0.0;0.0;1.0
"bakshi";1.0;1.0;0.0;0.0;0.0;1.0
"prajapati";5.0;2.0;0.0;0.0;0.0;1.0
"bilal";1.0;1.0;0.0;0.0;0.0;1.0
"awadhesh";1.0;1.0;0.0;0.0;0.0;1.0
"twist";2.0;2.0;0.0;0.0;0.0;1.0
"mukuls";2.0;1.0;0.0;0.0;0.0;1.0
"policeman";2.0;2.0;0.0;0.0;0.0;1.0
"antagon";1.0;1.0;0.0;0.0;0.0;1.0
"smog";1.0;1.0;0.0;0.0;0.0;1.0
"whitener";1.0;1.0;0.0;0.0;0.0;1.0
"surjewala";3.0;3.0;0.0;0.0;0.0;1.0
"backward";1.0;1.0;0.0;0.0;0.0;1.0
"lallu";1.0;1.0;0.0;0.0;0.0;1.0
"emerg";2.0;2.0;0.0;0.0;0.0;1.0
"bud";1.0;1.0;0.0;0.0;0.0;1.0
"shikaras";1.0;1.0;0.0;0.0;0.0;1.0
"episode";4.0;3.0;0.0;0.0;0.0;1.0
"indignate";2.0;2.0;0.0;0.0;0.0;1.0
"hepatullah";2.0;2.0;0.0;0.0;0.0;1.0
"maritime";1.0;1.0;0.0;0.0;0.0;1.0
"repeale";1.0;1.0;0.0;0.0;0.0;1.0
"kichaucha";1.0;1.0;0.0;0.0;0.0;1.0
"pyare";1.0;1.0;0.0;0.0;0.0;1.0
"appell";3.0;1.0;0.0;0.0;0.0;1.0
"remain";1.0;1.0;0.0;0.0;0.0;1.0
"surname";1.0;1.0;0.0;0.0;0.0;1.0
"barb";1.0;1.0;0.0;0.0;0.0;1.0
"yuvraj";1.0;1.0;0.0;0.0;0.0;1.0
"mannan";2.0;2.0;0.0;0.0;0.0;1.0
"mujahideen";2.0;2.0;0.0;0.0;0.0;1.0
"ul";1.0;1.0;0.0;0.0;0.0;1.0
"transact";1.0;1.0;0.0;0.0;0.0;1.0
"wake";3.0;3.0;0.0;0.0;0.0;1.0
"ambika";4.0;4.0;0.0;0.0;0.0;1.0
"loote";5.0;5.0;0.0;0.0;0.0;1.0
"ed";4.0;3.0;0.0;0.0;0.0;1.0
"beerwah";5.0;3.0;0.0;0.0;0.0;1.0
"aadmi";28.0;23.0;0.0;0.0;0.0;1.0
"nashik";2.0;2.0;0.0;0.0;0.0;1.0
"maker";2.0;2.0;0.0;0.0;0.0;1.0
"mbcs";1.0;1.0;0.0;0.0;0.0;1.0
"jagran";3.0;3.0;0.0;0.0;0.0;1.0
"stability";7.0;7.0;0.0;0.0;0.0;1.0
"contact";4.0;3.0;0.0;0.0;0.0;1.0
"movie";4.0;3.0;0.0;0.0;0.0;1.0
"bhagoda";1.0;1.0;0.0;0.0;0.0;1.0
"assess";5.0;5.0;0.0;0.0;0.0;1.0
"hemlal";2.0;2.0;0.0;0.0;0.0;1.0
"advisor";2.0;2.0;0.0;0.0;0.0;1.0
"anarchist";9.0;4.0;0.0;0.0;0.0;1.0
"confirmate";1.0;1.0;0.0;0.0;0.0;1.0
"ofspeculation";1.0;1.0;0.0;0.0;0.0;1.0
"concess";1.0;1.0;0.0;0.0;0.0;1.0
"assimilate";1.0;1.0;0.0;0.0;0.0;1.0
"verma";5.0;5.0;0.0;0.0;0.0;1.0
"february";30.0;21.0;0.0;0.0;0.0;1.0
"parivar";26.0;17.0;0.0;0.0;0.0;1.0
"tiwari";6.0;3.0;0.0;0.0;0.0;1.0
"grandnephew";3.0;1.0;0.0;0.0;0.0;1.0
"saifai";2.0;1.0;0.0;0.0;0.0;1.0
"teju";2.0;1.0;0.0;0.0;0.0;1.0
"ranveer";2.0;1.0;0.0;0.0;0.0;1.0
"reunion";2.0;2.0;0.0;0.0;0.0;1.0
"recurr";1.0;1.0;0.0;0.0;0.0;1.0
"kali";3.0;2.0;0.0;0.0;0.0;1.0
"standard";2.0;2.0;0.0;0.0;0.0;1.0
"bhujbal";15.0;3.0;0.0;0.0;0.0;1.0
"acb";19.0;3.0;0.0;0.0;0.0;1.0
"broadcast";2.0;1.0;0.0;0.0;0.0;1.0
"bid";9.0;9.0;0.0;0.0;0.0;1.0
"tab";2.0;2.0;0.0;0.0;0.0;1.0
"uri";26.0;11.0;0.0;0.0;0.0;1.0
"hell";2.0;2.0;0.0;0.0;0.0;1.0
"limelight";1.0;1.0;0.0;0.0;0.0;1.0
"gosavi";1.0;1.0;0.0;0.0;0.0;1.0
"accord";2.0;2.0;0.0;0.0;0.0;1.0
"koiri";1.0;1.0;0.0;0.0;0.0;1.0
"doshi";1.0;1.0;0.0;0.0;0.0;1.0
"menon";1.0;1.0;0.0;0.0;0.0;1.0
"vikram";1.0;1.0;0.0;0.0;0.0;1.0
"dayamani";1.0;1.0;0.0;0.0;0.0;1.0
"heat";5.0;5.0;0.0;0.0;0.0;1.0
"quarter";12.0;9.0;0.0;0.0;0.0;1.0
"anonymity";4.0;4.0;0.0;0.0;0.0;1.0
"onboard";1.0;1.0;0.0;0.0;0.0;1.0
"acrimony";1.0;1.0;0.0;0.0;0.0;1.0
"mum";1.0;1.0;0.0;0.0;0.0;1.0
"ko";3.0;2.0;0.0;0.0;0.0;1.0
"loot";6.0;5.0;0.0;0.0;0.0;1.0
"address";14.0;13.0;0.0;0.0;0.0;1.0
"courage";3.0;3.0;0.0;0.0;0.0;1.0
"daba";3.0;3.0;0.0;0.0;0.0;1.0
"yeh";2.0;2.0;0.0;0.0;0.0;1.0
"kille";7.0;5.0;0.0;0.0;0.0;1.0
"barack";6.0;5.0;0.0;0.0;0.0;1.0
"sonawar";8.0;5.0;0.0;0.0;0.0;1.0
"obama";7.0;5.0;0.0;0.0;0.0;1.0
"pakistani";5.0;4.0;0.0;0.0;0.0;1.0
"set";13.0;11.0;0.0;0.0;0.0;1.0
"durgapur";1.0;1.0;0.0;0.0;0.0;1.0
"friendship";6.0;4.0;0.0;0.0;0.0;1.0
"query";7.0;6.0;0.0;0.0;0.0;1.0
"heart";12.0;10.0;0.0;0.0;0.0;1.0
"hurriyat";11.0;9.0;0.0;0.0;0.0;1.0
"fire";15.0;10.0;0.0;0.0;0.0;1.0
"predecessor";8.0;6.0;0.0;0.0;0.0;1.0
"gurjar";1.0;1.0;0.0;0.0;0.0;1.0
"lakshman";1.0;1.0;0.0;0.0;0.0;1.0
"crorepatis";1.0;1.0;0.0;0.0;0.0;1.0
"eros";1.0;1.0;0.0;0.0;0.0;1.0
"dhanbad";13.0;5.0;0.0;0.0;0.0;1.0
"reserve";2.0;2.0;0.0;0.0;0.0;1.0
"thekedars";3.0;1.0;0.0;0.0;0.0;1.0
"diamond";2.0;1.0;0.0;0.0;0.0;1.0
"sparkle";2.0;1.0;0.0;0.0;0.0;1.0
"bankruptcy";1.0;1.0;0.0;0.0;0.0;1.0
"abundance";1.0;1.0;0.0;0.0;0.0;1.0
"nurture";1.0;1.0;0.0;0.0;0.0;1.0
"speake";2.0;2.0;0.0;0.0;0.0;1.0
"nri";1.0;1.0;0.0;0.0;0.0;1.0
"suo";1.0;1.0;0.0;0.0;0.0;1.0
"license";1.0;1.0;0.0;0.0;0.0;1.0
"telecom";1.0;1.0;0.0;0.0;0.0;1.0
"clean";1.0;1.0;0.0;0.0;0.0;1.0
"butail";3.0;1.0;0.0;0.0;0.0;1.0
"sarnath";1.0;1.0;0.0;0.0;0.0;1.0
"shrawasti";1.0;1.0;0.0;0.0;0.0;1.0
"ka";1.0;1.0;0.0;0.0;0.0;1.0
"reconversions";3.0;2.0;0.0;0.0;0.0;1.0
"breaker";1.0;1.0;0.0;0.0;0.0;1.0
"vohra";25.0;19.0;0.0;0.0;0.0;1.0
"wangnao";5.0;2.0;0.0;0.0;0.0;1.0
"dashrath";1.0;1.0;0.0;0.0;0.0;1.0
"nawab";1.0;1.0;0.0;0.0;0.0;1.0
"plu";2.0;2.0;0.0;0.0;0.0;1.0
"gloom";2.0;1.0;0.0;0.0;0.0;1.0
"aspect";6.0;6.0;0.0;0.0;0.0;1.0
"layer";2.0;2.0;0.0;0.0;0.0;1.0
"hoarde";7.0;3.0;0.0;0.0;0.0;1.0
"shuaib";2.0;2.0;0.0;0.0;0.0;1.0
"invoke";2.0;2.0;0.0;0.0;0.0;1.0
"jamhooriyat";2.0;2.0;0.0;0.0;0.0;1.0
"harmony";3.0;3.0;0.0;0.0;0.0;1.0
"city";41.0;30.0;0.0;0.0;0.0;1.0
"protester";5.0;3.0;0.0;0.0;0.0;1.0
"confer";115.0;85.0;0.0;0.0;0.0;1.0
"kadal";2.0;2.0;0.0;0.0;0.0;1.0
"slogan";49.0;29.0;0.0;0.0;0.0;1.0
"eidgah";2.0;2.0;0.0;0.0;0.0;1.0
"amira";2.0;2.0;0.0;0.0;0.0;1.0
"paper";14.0;14.0;0.0;0.0;0.0;1.0
"nagar";19.0;12.0;0.0;0.0;0.0;1.0
"way";88.0;71.0;0.0;0.0;0.0;1.0
"aslam";2.0;2.0;0.0;0.0;0.0;1.0
"attack";64.0;49.0;0.0;0.0;0.0;1.0
"chief";416.0;227.0;0.0;0.0;0.0;1.0
"stone";12.0;9.0;0.0;0.0;0.0;1.0
"show";20.0;16.0;0.0;0.0;0.0;1.0
"convoy";3.0;1.0;0.0;0.0;0.0;1.0
"fidous";1.0;1.0;0.0;0.0;0.0;1.0
"shameema";1.0;1.0;0.0;0.0;0.0;1.0
"nasir";1.0;1.0;0.0;0.0;0.0;1.0
"karan";1.0;1.0;0.0;0.0;0.0;1.0
"doordarshan";1.0;1.0;0.0;0.0;0.0;1.0
"unison";1.0;1.0;0.0;0.0;0.0;1.0
"gram";8.0;4.0;0.0;0.0;0.0;1.0
"saansad";4.0;2.0;0.0;0.0;0.0;1.0
"adarsh";5.0;3.0;0.0;0.0;0.0;1.0
"adopt";6.0;4.0;0.0;0.0;0.0;1.0
"suraj";3.0;3.0;0.0;0.0;0.0;1.0
"rajapaksa";18.0;7.0;0.0;0.0;0.0;1.0
"pamposh";1.0;1.0;0.0;0.0;0.0;1.0
"khalid";1.0;1.0;0.0;0.0;0.0;1.0
"arora";1.0;1.0;0.0;0.0;0.0;1.0
"rajbagh";1.0;1.0;0.0;0.0;0.0;1.0
"maverick";1.0;1.0;0.0;0.0;0.0;1.0
"staement";1.0;1.0;0.0;0.0;0.0;1.0
"hela";1.0;1.0;0.0;0.0;0.0;1.0
"rajesh";7.0;5.0;0.0;0.0;0.0;1.0
"nehal";2.0;2.0;0.0;0.0;0.0;1.0
"iac";3.0;2.0;0.0;0.0;0.0;1.0
"prajatantrik";5.0;5.0;0.0;0.0;0.0;1.0
"kolhan";2.0;2.0;0.0;0.0;0.0;1.0
"md";2.0;2.0;0.0;0.0;0.0;1.0
"bishnah";4.0;2.0;0.0;0.0;0.0;1.0
"kapil";5.0;3.0;0.0;0.0;0.0;1.0
"adjourn";15.0;9.0;0.0;0.0;0.0;1.0
"bandhopadhyay";3.0;2.0;0.0;0.0;0.0;1.0
"veerappa";3.0;3.0;0.0;0.0;0.0;1.0
"venkaiah";23.0;19.0;0.0;0.0;0.0;1.0
"allus";1.0;1.0;0.0;0.0;0.0;1.0
"also";1.0;1.0;0.0;0.0;0.0;1.0
"istifa";1.0;1.0;0.0;0.0;0.0;1.0
"mim";1.0;1.0;0.0;0.0;0.0;1.0
"jawab";1.0;1.0;0.0;0.0;0.0;1.0
"chalega";1.0;1.0;0.0;0.0;0.0;1.0
"beni";1.0;1.0;0.0;0.0;0.0;1.0
"judgement";4.0;2.0;0.0;0.0;0.0;1.0
"ajoy";2.0;2.0;0.0;0.0;0.0;1.0
"trafficke";1.0;1.0;0.0;0.0;0.0;1.0
"congressman";3.0;3.0;0.0;0.0;0.0;1.0
"anarchy";7.0;3.0;0.0;0.0;0.0;1.0
"forgive";1.0;1.0;0.0;0.0;0.0;1.0
"acharyulu";2.0;1.0;0.0;0.0;0.0;1.0
"grassroot";4.0;4.0;0.0;0.0;0.0;1.0
"jat";5.0;2.0;0.0;0.0;0.0;1.0
"teli";2.0;2.0;0.0;0.0;0.0;1.0
"ailment";1.0;1.0;0.0;0.0;0.0;1.0
"subsidy";1.0;1.0;0.0;0.0;0.0;1.0
"fodder";2.0;2.0;0.0;0.0;0.0;1.0
"exhibit";2.0;1.0;0.0;0.0;0.0;1.0
"tytler";1.0;1.0;0.0;0.0;0.0;1.0
"front";27.0;24.0;0.0;0.0;0.0;1.0
"credit";9.0;8.0;0.0;0.0;0.0;1.0
"barrel";4.0;3.0;0.0;0.0;0.0;1.0
"oil";4.0;3.0;0.0;0.0;0.0;1.0
"crude";4.0;3.0;0.0;0.0;0.0;1.0
"gdp";2.0;1.0;0.0;0.0;0.0;1.0
"equity";1.0;1.0;0.0;0.0;0.0;1.0
"levy";1.0;1.0;0.0;0.0;0.0;1.0
"aabid";1.0;1.0;0.0;0.0;0.0;1.0
"mirwaiz";1.0;1.0;0.0;0.0;0.0;1.0
"mention";4.0;4.0;0.0;0.0;0.0;1.0
"applic";15.0;8.0;0.0;0.0;0.0;1.0
"inquiry";14.0;10.0;0.0;0.0;0.0;1.0
"examinate";5.0;4.0;0.0;0.0;0.0;1.0
"raosaheb";1.0;1.0;0.0;0.0;0.0;1.0
"dissid";4.0;3.0;0.0;0.0;0.0;1.0
"laodshedding";1.0;1.0;0.0;0.0;0.0;1.0
"research";7.0;3.0;0.0;0.0;0.0;1.0
"pot";6.0;2.0;0.0;0.0;0.0;1.0
"shawl";3.0;2.0;0.0;0.0;0.0;1.0
"imran";1.0;1.0;0.0;0.0;0.0;1.0
"naikoo";1.0;1.0;0.0;0.0;0.0;1.0
"sridhar";2.0;1.0;0.0;0.0;0.0;1.0
"mercy";2.0;1.0;0.0;0.0;0.0;1.0
"uplift";1.0;1.0;0.0;0.0;0.0;1.0
"superintend";2.0;2.0;0.0;0.0;0.0;1.0
"doctorate";2.0;1.0;0.0;0.0;0.0;1.0
"aa";1.0;1.0;0.0;0.0;0.0;1.0
"propagate";1.0;1.0;0.0;0.0;0.0;1.0
"bargain";2.0;2.0;0.0;0.0;0.0;1.0
"bhandara";1.0;1.0;0.0;0.0;0.0;1.0
"el";1.0;1.0;0.0;0.0;0.0;1.0
"ramdas";5.0;4.0;0.0;0.0;0.0;1.0
"candidature";2.0;2.0;0.0;0.0;0.0;1.0
"pradeep";3.0;2.0;0.0;0.0;0.0;1.0
"chairperson";3.0;3.0;0.0;0.0;0.0;1.0
"sharangi";9.0;1.0;0.0;0.0;0.0;1.0
"cinderella";4.0;1.0;0.0;0.0;0.0;1.0
"jailbird";1.0;1.0;0.0;0.0;0.0;1.0
"validity";1.0;1.0;0.0;0.0;0.0;1.0
"curtail";1.0;1.0;0.0;0.0;0.0;1.0
"analysi";4.0;4.0;0.0;0.0;0.0;1.0
"ahmednagar";1.0;1.0;0.0;0.0;0.0;1.0
"assign";1.0;1.0;0.0;0.0;0.0;1.0
"durate";1.0;1.0;0.0;0.0;0.0;1.0
"dooru";2.0;2.0;0.0;0.0;0.0;1.0
"approach";9.0;9.0;0.0;0.0;0.0;1.0
"meane";4.0;4.0;0.0;0.0;0.0;1.0
"elder";2.0;2.0;0.0;0.0;0.0;1.0
"sheikh";15.0;9.0;0.0;0.0;0.0;1.0
"ganderbal";15.0;8.0;0.0;0.0;0.0;1.0
"agent";2.0;2.0;0.0;0.0;0.0;1.0
"back";4.0;4.0;0.0;0.0;0.0;1.0
"nayak";1.0;1.0;0.0;0.0;0.0;1.0
"hansda";1.0;1.0;0.0;0.0;0.0;1.0
"respect";16.0;14.0;0.0;0.0;0.0;1.0
"farrukhabad";3.0;1.0;0.0;0.0;0.0;1.0
"yaseen";1.0;1.0;0.0;0.0;0.0;1.0
"wasn";3.0;3.0;0.0;0.0;0.0;1.0
"cnt";1.0;1.0;0.0;0.0;0.0;1.0
"reluctance";1.0;1.0;0.0;0.0;0.0;1.0
"choruse";1.0;1.0;0.0;0.0;0.0;1.0
"aapke";1.0;1.0;0.0;0.0;0.0;1.0
"dwar";1.0;1.0;0.0;0.0;0.0;1.0
"molestate";1.0;1.0;0.0;0.0;0.0;1.0
"sakra";1.0;1.0;0.0;0.0;0.0;1.0
"etah";2.0;1.0;0.0;0.0;0.0;1.0
"havoc";2.0;1.0;0.0;0.0;0.0;1.0
"nac";1.0;1.0;0.0;0.0;0.0;1.0
"vow";1.0;1.0;0.0;0.0;0.0;1.0
"kiranji";1.0;1.0;0.0;0.0;0.0;1.0
"pronounce";1.0;1.0;0.0;0.0;0.0;1.0
"atiya";2.0;1.0;0.0;0.0;0.0;1.0
"brahma";1.0;1.0;0.0;0.0;0.0;1.0
"scrutiny";2.0;2.0;0.0;0.0;0.0;1.0
"govts";1.0;1.0;0.0;0.0;0.0;1.0
"goe";1.0;1.0;0.0;0.0;0.0;1.0
"chartere";2.0;2.0;0.0;0.0;0.0;1.0
"talent";1.0;1.0;0.0;0.0;0.0;1.0
"burari";1.0;1.0;0.0;0.0;0.0;1.0
"shanti";2.0;2.0;0.0;0.0;0.0;1.0
"con";1.0;1.0;0.0;0.0;0.0;1.0
"bribe";2.0;1.0;0.0;0.0;0.0;1.0
"navnirman";1.0;1.0;0.0;0.0;0.0;1.0
"cognizance";1.0;1.0;0.0;0.0;0.0;1.0
"iformation";1.0;1.0;0.0;0.0;0.0;1.0
"irani";10.0;5.0;0.0;0.0;0.0;1.0
"raje";20.0;8.0;0.0;0.0;0.0;1.0
"patil";17.0;11.0;0.0;0.0;0.0;1.0
"life";14.0;12.0;0.0;0.0;0.0;1.0
"astrologer";4.0;2.0;0.0;0.0;0.0;1.0
"smriti";6.0;5.0;0.0;0.0;0.0;1.0
"promise";64.0;38.0;0.0;0.0;0.0;1.0
"satlok";1.0;1.0;0.0;0.0;0.0;1.0
"ghar";9.0;6.0;0.0;0.0;0.0;1.0
"gandhian";1.0;1.0;0.0;0.0;0.0;1.0
"defect";6.0;4.0;0.0;0.0;0.0;1.0
"parke";1.0;1.0;0.0;0.0;0.0;1.0
"glory";1.0;1.0;0.0;0.0;0.0;1.0
"brijmohan";1.0;1.0;0.0;0.0;0.0;1.0
"mix";1.0;1.0;0.0;0.0;0.0;1.0
"patronage";1.0;1.0;0.0;0.0;0.0;1.0
"storage";1.0;1.0;0.0;0.0;0.0;1.0
"kharge";22.0;14.0;0.0;0.0;0.0;1.0
"adhikari";3.0;2.0;0.0;0.0;0.0;1.0
"sonia";42.0;26.0;0.0;0.0;0.0;1.0
"sible";1.0;1.0;0.0;0.0;0.0;1.0
"mandal";2.0;1.0;0.0;0.0;0.0;1.0
"practice";10.0;9.0;0.0;0.0;0.0;1.0
"prison";4.0;4.0;0.0;0.0;0.0;1.0
"maharaji";1.0;1.0;0.0;0.0;0.0;1.0
"distrust";1.0;1.0;0.0;0.0;0.0;1.0
"alam";3.0;3.0;0.0;0.0;0.0;1.0
"lathicharge";3.0;1.0;0.0;0.0;0.0;1.0
"footage";2.0;2.0;0.0;0.0;0.0;1.0
"far";2.0;2.0;0.0;0.0;0.0;1.0
"humanity";12.0;3.0;0.0;0.0;0.0;1.0
"gainer";1.0;1.0;0.0;0.0;0.0;1.0
"csds";1.0;1.0;0.0;0.0;0.0;1.0
"dissatisfact";1.0;1.0;0.0;0.0;0.0;1.0
"convener";4.0;2.0;0.0;0.0;0.0;1.0
"om";3.0;3.0;0.0;0.0;0.0;1.0
"christianity";1.0;1.0;0.0;0.0;0.0;1.0
"unnao";2.0;2.0;0.0;0.0;0.0;1.0
"asaduddin";2.0;2.0;0.0;0.0;0.0;1.0
"pretext";1.0;1.0;0.0;0.0;0.0;1.0
"awadesh";1.0;1.0;0.0;0.0;0.0;1.0
"vrindavan";1.0;1.0;0.0;0.0;0.0;1.0
"complain";3.0;2.0;0.0;0.0;0.0;1.0
"branch";2.0;2.0;0.0;0.0;0.0;1.0
"backbone";1.0;1.0;0.0;0.0;0.0;1.0
"switch";1.0;1.0;0.0;0.0;0.0;1.0
"mendipathar";1.0;1.0;0.0;0.0;0.0;1.0
"mizoram";1.0;1.0;0.0;0.0;0.0;1.0
"jama";1.0;1.0;0.0;0.0;0.0;1.0
"karwaye";1.0;1.0;0.0;0.0;0.0;1.0
"cycle";1.0;1.0;0.0;0.0;0.0;1.0
"sikta";1.0;1.0;0.0;0.0;0.0;1.0
"valentine";4.0;1.0;0.0;0.0;0.0;1.0
"theplanning";2.0;2.0;0.0;0.0;0.0;1.0
"utilisate";3.0;3.0;0.0;0.0;0.0;1.0
"freedom";6.0;6.0;0.0;0.0;0.0;1.0
"innovate";4.0;4.0;0.0;0.0;0.0;1.0
"hub";6.0;5.0;0.0;0.0;0.0;1.0
"anwar";2.0;2.0;0.0;0.0;0.0;1.0
"outskirt";4.0;3.0;0.0;0.0;0.0;1.0
"stethoscope";1.0;1.0;0.0;0.0;0.0;1.0
"bhaiyya";1.0;1.0;0.0;0.0;0.0;1.0
"hansdak";1.0;1.0;0.0;0.0;0.0;1.0
"kennedy";1.0;1.0;0.0;0.0;0.0;1.0
"inclus";4.0;4.0;0.0;0.0;0.0;1.0
"lower";4.0;4.0;0.0;0.0;0.0;1.0
"vendetta";9.0;5.0;0.0;0.0;0.0;1.0
"point";31.0;27.0;0.0;0.0;0.0;1.0
"retire";1.0;1.0;0.0;0.0;0.0;1.0
"misgive";1.0;1.0;0.0;0.0;0.0;1.0
"collegium";1.0;1.0;0.0;0.0;0.0;1.0
"dwelt";1.0;1.0;0.0;0.0;0.0;1.0
"interfer";1.0;1.0;0.0;0.0;0.0;1.0
"batte";1.0;1.0;0.0;0.0;0.0;1.0
"ploy";1.0;1.0;0.0;0.0;0.0;1.0
"litre";4.0;2.0;0.0;0.0;0.0;1.0
"isolate";1.0;1.0;0.0;0.0;0.0;1.0
"naxalites";4.0;2.0;0.0;0.0;0.0;1.0
"naxals";5.0;3.0;0.0;0.0;0.0;1.0
"surinder";1.0;1.0;0.0;0.0;0.0;1.0
"roy";16.0;5.0;0.0;0.0;0.0;1.0
"saugata";3.0;2.0;0.0;0.0;0.0;1.0
"considerate";6.0;6.0;0.0;0.0;0.0;1.0
"thambidurai";9.0;3.0;0.0;0.0;0.0;1.0
"certain";1.0;1.0;0.0;0.0;0.0;1.0
"bandaru";1.0;1.0;0.0;0.0;0.0;1.0
"boy";5.0;4.0;0.0;0.0;0.0;1.0
"subash";5.0;3.0;0.0;0.0;0.0;1.0
"emissary";2.0;2.0;0.0;0.0;0.0;1.0
"hindutva";7.0;6.0;0.0;0.0;0.0;1.0
"kingmaker";1.0;1.0;0.0;0.0;0.0;1.0
"shourie";1.0;1.0;0.0;0.0;0.0;1.0
